"","ID","Sex","Age","Participate","Q1_A_1_P","Q2_A_1_P","Q3_A_1_P","Q4_A_1_P","Q5_A_1_P","Q6_A_1_P","Q7_A_1_P","Q8_A_1_P","Q9_A_1_P","Q10_A_1_P","Q11_A_2_P","Q12_A_2_P","Q13_A_2_P","Q14_A_2_P","Q15_A_2_P","Q16_A_2_P","Q17_A_2_P","Q18_A_2_P","Q19_A_2_P","Q20_A_2_P","Q21_A_3_P","Q22_A_3_P","Q23_A_3_P","Q24_A_3_P","Q25_A_3_P","Q26_A_3_P","Q27_A_3_P","Q28_A_3_P","Q29_A_3_P","Q30_A_3_P","Q1_A_1_S","Q2_A_1_S","Q3_A_1_S","Q4_A_1_S","Q5_A_1_S","Q6_A_1_S","Q7_A_1_S","Q8_A_1_S","Q9_A_1_S","Q10_A_1_S","Q11_A_2_S","Q12_A_2_S","Q13_A_2_S","Q14_A_2_S","Q15_A_2_S","Q16_A_2_S","Q17_A_2_S","Q18_A_2_S","Q19_A_2_S","Q20_A_2_S","Q21_A_3_S","Q22_A_3_S","Q23_A_3_S","Q24_A_3_S","Q25_A_3_S","Q26_A_3_S","Q27_A_3_S","Q28_A_3_S","Q29_A_3_S","Q30_A_3_S","Q1_A_3_P","Q2_A_3_P","Q3_A_3_P","Q4_A_3_P","Q5_A_3_P","Q6_A_3_P","Q7_A_3_P","Q8_A_3_P","Q9_A_3_P","Q10_A_3_P","Q11_A_1_P","Q12_A_1_P","Q13_A_1_P","Q14_A_1_P","Q15_A_1_P","Q16_A_1_P","Q17_A_1_P","Q18_A_1_P","Q19_A_1_P","Q20_A_1_P","Q21_A_2_P","Q22_A_2_P","Q23_A_2_P","Q24_A_2_P","Q25_A_2_P","Q26_A_2_P","Q27_A_2_P","Q28_A_2_P","Q29_A_2_P","Q30_A_2_P","Q1_A_3_S","Q2_A_3_S","Q3_A_3_S","Q4_A_3_S","Q5_A_3_S","Q6_A_3_S","Q7_A_3_S","Q8_A_3_S","Q9_A_3_S","Q10_A_3_S","Q11_A_1_S","Q12_A_1_S","Q13_A_1_S","Q14_A_1_S","Q15_A_1_S","Q16_A_1_S","Q17_A_1_S","Q18_A_1_S","Q19_A_1_S","Q20_A_1_S","Q21_A_2_S","Q22_A_2_S","Q23_A_2_S","Q24_A_2_S","Q25_A_2_S","Q26_A_2_S","Q27_A_2_S","Q28_A_2_S","Q29_A_2_S","Q30_A_2_S","Q1_A_2_P","Q2_A_2_P","Q3_A_2_P","Q4_A_2_P","Q5_A_2_P","Q6_A_2_P","Q7_A_2_P","Q8_A_2_P","Q9_A_2_P","Q10_A_2_P","Q11_A_3_P","Q12_A_3_P","Q13_A_3_P","Q14_A_3_P","Q15_A_3_P","Q16_A_3_P","Q17_A_3_P","Q18_A_3_P","Q19_A_3_P","Q20_A_3_P","Q21_A_1_P","Q22_A_1_P","Q23_A_1_P","Q24_A_1_P","Q25_A_1_P","Q26_A_1_P","Q27_A_1_P","Q28_A_1_P","Q29_A_1_P","Q30_A_1_P","Q1_A_2_S","Q2_A_2_S","Q3_A_2_S","Q4_A_2_S","Q5_A_2_S","Q6_A_2_S","Q7_A_2_S","Q8_A_2_S","Q9_A_2_S","Q10_A_2_S","Q11_A_3_S","Q12_A_3_S","Q13_A_3_S","Q14_A_3_S","Q15_A_3_S","Q16_A_3_S","Q17_A_3_S","Q18_A_3_S","Q19_A_3_S","Q20_A_3_S","Q21_A_1_S","Q22_A_1_S","Q23_A_1_S","Q24_A_1_S","Q25_A_1_S","Q26_A_1_S","Q27_A_1_S","Q28_A_1_S","Q29_A_1_S","Q30_A_1_S","Q1_B_1_P","Q2_B_1_P","Q3_B_1_P","Q4_B_1_P","Q5_B_1_P","Q6_B_1_P","Q7_B_1_P","Q8_B_1_P","Q9_B_1_P","Q10_B_1_P","Q11_B_2_P","Q12_B_2_P","Q13_B_2_P","Q14_B_2_P","Q15_B_2_P","Q16_B_2_P","Q17_B_2_P","Q18_B_2_P","Q19_B_2_P","Q20_B_2_P","Q21_B_3_P","Q22_B_3_P","Q23_B_3_P","Q24_B_3_P","Q25_B_3_P","Q26_B_3_P","Q27_B_3_P","Q28_B_3_P","Q29_B_3_P","Q30_B_3_P","Q1_B_1_S","Q2_B_1_S","Q3_B_1_S","Q4_B_1_S","Q5_B_1_S","Q6_B_1_S","Q7_B_1_S","Q8_B_1_S","Q9_B_1_S","Q10_B_1_S","Q11_B_2_S","Q12_B_2_S","Q13_B_2_S","Q14_B_2_S","Q15_B_2_S","Q16_B_2_S","Q17_B_2_S","Q18_B_2_S","Q19_B_2_S","Q20_B_2_S","Q21_B_3_S","Q22_B_3_S","Q23_B_3_S","Q24_B_3_S","Q25_B_3_S","Q26_B_3_S","Q27_B_3_S","Q28_B_3_S","Q29_B_3_S","Q30_B_3_S","Q1_B_3_P","Q2_B_3_P","Q3_B_3_P","Q4_B_3_P","Q5_B_3_P","Q6_B_3_P","Q7_B_3_P","Q8_B_3_P","Q9_B_3_P","Q10_B_3_P","Q11_B_1_P","Q12_B_1_P","Q13_B_1_P","Q14_B_1_P","Q15_B_1_P","Q16_B_1_P","Q17_B_1_P","Q18_B_1_P","Q19_B_1_P","Q20_B_1_P","Q21_B_2_P","Q22_B_2_P","Q23_B_2_P","Q24_B_2_P","Q25_B_2_P","Q26_B_2_P","Q27_B_2_P","Q28_B_2_P","Q29_B_2_P","Q30_B_2_P","Q1_B_3_S","Q2_B_3_S","Q3_B_3_S","Q4_B_3_S","Q5_B_3_S","Q6_B_3_S","Q7_B_3_S","Q8_B_3_S","Q9_B_3_S","Q10_B_3_S","Q11_B_1_S","Q12_B_1_S","Q13_B_1_S","Q14_B_1_S","Q15_B_1_S","Q16_B_1_S","Q17_B_1_S","Q18_B_1_S","Q19_B_1_S","Q20_B_1_S","Q21_B_2_S","Q22_B_2_S","Q23_B_2_S","Q24_B_2_S","Q25_B_2_S","Q26_B_2_S","Q27_B_2_S","Q28_B_2_S","Q29_B_2_S","Q30_B_2_S","Q1_B_2_P","Q2_B_2_P","Q3_B_2_P","Q4_B_2_P","Q5_B_2_P","Q6_B_2_P","Q7_B_2_P","Q8_B_2_P","Q9_B_2_P","Q10_B_2_P","Q11_B_3_P","Q12_B_3_P","Q13_B_3_P","Q14_B_3_P","Q15_B_3_P","Q16_B_3_P","Q17_B_3_P","Q18_B_3_P","Q19_B_3_P","Q20_B_3_P","Q21_B_1_P","Q22_B_1_P","Q23_B_1_P","Q24_B_1_P","Q25_B_1_P","Q26_B_1_P","Q27_B_1_P","Q28_B_1_P","Q29_B_1_P","Q30_B_1_P","Q1_B_2_S","Q2_B_2_S","Q3_B_2_S","Q4_B_2_S","Q5_B_2_S","Q6_B_2_S","Q7_B_2_S","Q8_B_2_S","Q9_B_2_S","Q10_B_2_S","Q11_B_3_S","Q12_B_3_S","Q13_B_3_S","Q14_B_3_S","Q15_B_3_S","Q16_B_3_S","Q17_B_3_S","Q18_B_3_S","Q19_B_3_S","Q20_B_3_S","Q21_B_1_S","Q22_B_1_S","Q23_B_1_S","Q24_B_1_S","Q25_B_1_S","Q26_B_1_S","Q27_B_1_S","Q28_B_1_S","Q29_B_1_S","Q30_B_1_S","P_ID","Block","Block_Part"
"69",69,2,53,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"牛乳を拭いたままのようだ","霧の中のようだ","積み木だ","消える前のローソクだ","雷のようだ","湖の底のようだ","スチームのようだ","活火山のようだ","湖面だ","ナマコのようだ","ひまわりだ","ゼンマイ仕掛けだ","波のようだ","豊かで富んでいる","軍人のようだ","喜びに満ち溢れている","夕暮れ時である","独断専行だ","はかない","ハードルだ","母だ","記憶に鮮明に残る","永遠だ","真冬日だ","南国の気候のようだ","嵐だ","忘れがたい","洞穴のようだ","激しい","小鳥のさえずりだ",3,1,2,3,2,2,2,1,2,3,2,2,2,3,3,1,2,1,2,2,2,1,2,2,3,2,1,1,1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484560,5,5
"70",70,2,30,1,"におう","暗闇のようだ","蓄積する","無くなる","計り知れない","森のようだ","雪のようだ","予告なしに始まる","宝石のようだ","不気味だ","宝石のように光輝いている","メトロノームだ","海のようだ","花のようだ","鎖のようだ","シャボン玉のようだ","氷のようだ","鬼のようだ","綿毛のようだ","ジャングルのようだ","父のようだ","蝶のようだ","当てのない旅のようだ","どん底にいるようだ","熱風邪のようだ","麻薬のようだ","磁石のようだ","鉛のようだ","戦争のようだ","裁判官のようだ",1,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499119,1,1
"71",71,1,40,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"薄汚れている","払拭できない","もろい","かなえられた","未知数だ","落胆の色を見せる","濃厚だ","天を衝くようだ","深く鮮やかだ","まるでナマコのようだ","鮮やかだ","規則正しく動く","たおやかに揺れる","かぐわしい","杓子定規だ","うれしくなる","うんざりする","たくましい","綿雲のようだ","これからだ","壮観だ","麗しい","不明である","心苦しい","情熱的だ","人の心をさいなむ","すばらしい","心を圧迫する","賛否著しい","とてもかわいらしい",1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313089,2,2
"72",72,1,50,1,"臭う。","お先真っ暗だ。","構築される。","泡となる。","未知だ。","無音だ。","雲に覆われているようだ。","予測出来ない。","澄んでいる。","不快だ。","満月のようだ。","適切に動く。","どこまでも綺麗に並んでいる。","心をウキウキさせる。","杓子定規だ。","炭酸水のようだ。","北極の氷のようだ。","力があり恐ろしい。","綿あめのようだ。","先の見えないつり橋を渡っているようなものだ。","広大で、安心感をもたらす。","素晴らしく脳裏にインプットされる。","底なし沼に潜るようだ。","宇宙空間に置いてきぼりをされたよう。","高熱に侵されたように心を蝕む。","人の心を闇に閉ざし、苦痛を与え、取り返しのつかないことになる。","魔力のように逃れたいけど逃れられない。","冷えた鉛のようだ。","猛烈に争い勝負を決す。","贔屓をしないで判定をする。",1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,2,2,1,1,2,2,1,1,1,2,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504202,1,1
"73",73,1,52,1,"トイレのようだ","真っ暗闇だ","地層の様だ","萎んでしまう","考えられない","深海の様だ","ベールに包まれている","事故の様だ","クリスタルの様だ","嫌だ","ひまわりの様だ","時計のようだ","海の様だ","バラの様だ","窮屈だ","ステップしているようだ","震えるようだ","魔人のようだ","フワフワしてる","ワインディングロードだ","母の様だ","忘れられない","底なし沼の様だ","監獄のようだ","重苦しい","ウィルスの様だ","マジックボールのようだ","深淵だ","相撲のようだ","フェアである",2,1,2,1,1,2,1,2,2,3,2,2,2,2,1,2,1,2,1,1,2,1,2,2,1,2,2,1,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,862395,1,1
"74",74,2,49,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"カチカチで、見苦しく、悪臭がする","暗黒が立ちこめ、モヤモヤして、予想できない","潰れたが、作成し、努力する","優しく、有望だが、消失した","思いがけないことが起こり、おぞましく、想像しがたい","強く影を落として、ダークで、静粛だ","視界を遮り、一面、白ばむ","制止できず、荒々しく、激高する","キラキラして、迷いがなく、綺麗だ","べちょっと濡れており、ぼってりしていて、気色悪い","輝かしい","そのうち動かなくなる","風にそよぐ","色々な匂いがする","シビアだ","ハッピーである","虚しい","一匹狼だ","薄い","波乱万丈だ","優しく、取り囲む","印象深く、美しい","手探りで、曖昧だ","空虚で、耐え難い","手ごわく、諦めない","リスキーで、他人を傷つける","逆らい、離れない","魅力がなく、湿っぽい","勝負し、火花を散らす","うっとりするほど、甲高い",3,3,1,1,1,3,1,1,3,3,1,1,1,1,3,3,1,2,1,2,1,1,1,1,1,1,1,1,3,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666008,5,5
"75",75,2,45,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"コールタールだ","洞窟だ","トランプタワーだ","残り火だ","地震だ","海底だ","不完全燃焼の煙だ","洪水だ","湖面だ","なまこだ","ビーナスだ","単調だ","おどっている","かぐわしい","ブロックだ","ウキウキだ","氷だ","負けない","やさしい","果てしない","毛布だ","トップモデルだ","難問だ","単独登頂だ","電気ポットだ","腐食させる","強力な磁石","鋼鉄だ","火花を散らす","蚊が飛ぶ音だ",2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,3,2,1,1,1,2,2,1,2,2,1,2,2,1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334422,2,2
"76",76,2,57,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"柔らかくない","闇の中にある。","変わることがある。","温もりがある","予告なしに攻撃を仕掛けてくる。","心の奥底からのものだ","視界が不良だ","おさまることを知らない。","キラキラしている","潤っている。","陽気だ。","永遠に動き続けることはなく、間違いがない","風に波打ち、広大だ","いろいろな美しい香り方をする。","厳密に限定される。","幸運にも始まる。","一人ぼっちであり、冷え冷えとする","一匹狼で、近寄りがたい","フワフワして、無色だ","容易くなく、安全とも言えない。","温もりがあり、包容力があり、豊だ","記憶に残り、鮮明で、潤しい","簡単に見つからず、理解することが困難で、結論には至らない。","ポツンと一人で、きつく、取り残されたようで悲しい","痛みを伴い、燃え続け、夢中になる","危なく、他者の心に苦痛を与え、障害を与える","否定し、遠ざかれず、魅了される","生き物の気配もない、不安で、温かみが感じられない","成否の結論を求め、反対の立場に立ち、凄まじい","耳に優しい高音で、細やかに聞こえる。",1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,455045,4,4
"77",77,1,29,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"悪臭を放ち、黒ずんでいて、水分が飛んでいる。","見通しが悪く、モヤっとしていて、じめじめしている。","含蓄し、建設され、崩壊しやすい","薄れて、太陽のようだ","偶発的で、恐怖に陥り、突発的に襲われる","シーンとしていて、仄暗く、深い海のようだ。","白濁に包まれて見通しが悪い。","沸騰したマグマのように溢れだす","綺麗で、透明で、太陽をも引き付ける。","気味悪く、膨張していて、じめじめしている","色彩豊かだ","滑らかに循環している","風になびく","芳醇な香りがする","息が詰まる","気分が高まる","温もりに乏しい","したたかだ","さわるとすぐに溶けてしまいそうなくらい柔和だ","終わらない登山である","広大な海のように包容する。","爽快で、目に優しい","掴みどころがない","人恋しくて苦しい","電源が切れることがない","人々を傷つけ、ダメージを与え続ける","脳裏に焼き付いて私を離さない","空気がひんやりしていて、固唾を飲むようだ。","強くぶつかり合う。","ささやくようで、耳に心地よい。",1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,734655,2,2
"78",78,2,54,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"異臭を放ち汚れている","出口のないトンネルのようだ","積み木でありブロックである","ついえて、星になった","誰も知る由がなく、恐怖しかない","深海のようだ","純白のベールをおろした","前触れなく噴火した火山のようだ","透明な泉のようだ","不気味でタラコのようだ","麗しく、太陽であり花であった","時計のように精密だが、やがて動かなくなる時がくる","どこまでも鼓動のように揺れた","かぐわしく、色彩に富んでいる花束のようだ","鯱張っていて厳格だ","ポップコーンのように飛び跳ね、祝祭のようだ","極寒の大地に一人置かれたようだ","恐ろしい魔人のようであり、孤独だ","純白な真綿のようで無重力に近い","膨大な時間があり、リスクのある冒険のようだ","果てしない","雅やかだ","遥か遠い","寂寥感に苛まれる","マグマのようだ","人を呪い滅ぼす","磁石のような引力がある","氷のようだ","丁々発止ぶつかりあった","耳をそばだてないと聞こえない",1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,2,2,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930644,3,3
